stop_point_id,lat,lon,name,first_stop_area_id,osm:alt_name,osm:amenity,osm:bench,osm:bus,osm:covered,osm:created_by,osm:fixme,osm:highway,osm:local_ref,osm:name,osm:name:en,osm:network,osm:note,osm:official_status,osm:operator,osm:public_transport,osm:ref,osm:shelter,osm:source,osm:station,osm:tactile_paving,osm:taxi,osm:tourism,osm:wheelchair
StopPoint:node:5040597018,5.6357349,-0.2740448,Stelee Drug store,,,,,yes,,,,bus_stop,,Stelee Drug store,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597019,5.63431,-0.2737977,Wele Junction,,,,,yes,,,,bus_stop,,Wele Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597020,5.634490899999999,-0.27175669999999996,Second Curve,,,,,yes,,,,bus_stop,,Second Curve,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597421,5.631602,-0.2714589,Lomnava First Curve,,,,,yes,,,,bus_stop,,Lomnava First Curve,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597422,5.6311823,-0.2690475,Isreal Station,,,,,yes,,,,bus_stop,,Isreal Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597423,5.630943299999999,-0.2666686,Masalaashi Israel,,,,,yes,,,,bus_stop,,Masalaashi Israel,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597424,5.630850499999999,-0.26386149999999997,Israel Junction,,,,,yes,,,,bus_stop,,Israel Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040597425,5.6282898,-0.2617423,Alhaji Station,,,,,yes,,,,bus_stop,,Alhaji Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040742577,5.6256768,-0.2619972,Walaako,,,,,yes,,,,bus_stop,,Walaako,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040742578,5.628350999999999,-0.26201969999999997,Alhaji Station,,,,,yes,,,,bus_stop,,Alhaji Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040742579,5.6306671999999995,-0.26376279999999996,Israel Junction,,,,,yes,,,,bus_stop,,Israel Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040742580,5.6309159,-0.26551169999999996,Ayigbe Junction,,,,,yes,,,,bus_stop,,Ayigbe Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040742581,5.6314904,-0.2716413,Lomnava First Curve,,,,,yes,,,,bus_stop,,Lomnava First Curve,,,,no,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040871739,5.6223746,-0.17949189999999998,Airport Junction,,,,,yes,,,,bus_stop,,Airport Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040917093,5.638220899999999,-0.2690014,Yellow House,,,,,yes,,,,bus_stop,,Yellow House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040928827,5.5996920999999995,-0.19737739999999998,First Total,,,,,yes,,,,bus_stop,,First Total,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5040940372,5.6283255,-0.26164149999999997,Alahji,,,,,,,,,bus_stop,,Alahji,,,,,,,,,,,,,,
StopPoint:node:5041051499,5.6672765,-0.20465039999999998,Haatso,,,,,yes,,,,bus_stop,,Haatso,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041051500,5.6604455,-0.20607119999999998,Pharmacy,,,,,yes,,,,bus_stop,,Pharmacy,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041051501,5.6565812,-0.2078341,Clinic,,,,,yes,,,,bus_stop,,Clinic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041138816,5.6656167,-0.20471979999999998,Barclays,,,,,yes,,,,bus_stop,,Barclays,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041209348,5.5870425,-0.27889539999999996,Awoshie,,,,,yes,,,,bus_stop,,Awoshie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041226371,5.5869789,-0.2794811,Awoshie,,,,,yes,,,,bus_stop,,Awoshie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041288967,5.5490765,-0.216831,Agbogbloshie,,,,,yes,,,,bus_stop,,Agbogbloshie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041288968,5.544955799999999,-0.21667299999999998,Arena,,,,,yes,,,,bus_stop,,Arena,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041288969,5.5434076,-0.21613929999999998,Timber Market,,,,,yes,,,,bus_stop,,Timber Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513171,5.6057714,-0.27568319999999996,Santa Maria,,,,,yes,,,,bus_stop,,Santa Maria,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513172,5.6029718,-0.27477229999999997,Drug Store,,,,,yes,,,,bus_stop,,Drug Store,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513173,5.6003628,-0.2732295,Family Friend,,,,,yes,,,,bus_stop,,Family Friend,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513174,5.5985939,-0.272076,Santa Maria Blue Kiosk,,,,,yes,,,,bus_stop,,Santa Maria Blue Kiosk,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513175,5.5963807,-0.27066029999999996,Jah Love,,,,,yes,,,,bus_stop,,Jah Love,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513176,5.5944223,-0.269609,Christ Mission,,,,,yes,,,,bus_stop,,Christ Mission,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041513177,5.6044867,-0.2547369,Nyamekye Junction,,,,,yes,,,,bus_stop,,Nyamekye Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041550697,5.5949636,-0.27013349999999997,Christ Mission,,,,,yes,,,,bus_stop,,Christ Mission,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041550698,5.5966527,-0.27087659999999997,Jah Love,,,,,yes,,,,bus_stop,,Jah Love,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041550699,5.601636399999999,-0.2740273,Video Junction,,,,,yes,,,,bus_stop,,Video Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041550700,5.605717299999999,-0.2758197,Santa Maria,,,,,yes,,,,bus_stop,,Santa Maria,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041609686,5.614223399999999,-0.2715893,Race Course,,,,,yes,,,,bus_stop,,Race Course,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041609687,5.6130792,-0.2691039,Appiah Junction,,,,,yes,,,,bus_stop,,Appiah Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041609688,5.6091340999999995,-0.2640589,Container Race Course,,,,,yes,,,,bus_stop,,Container Race Course,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041609689,5.6067146999999995,-0.2611082,Ahenfie,,,,,yes,,,,bus_stop,,Ahenfie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737421,5.6488146,-0.2978919,Omanjor,,,,,yes,,,,bus_stop,,Omanjor,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737422,5.645167,-0.2980054,Dwenewoho Last Stop,,,,,yes,,,,bus_stop,,Dwenewoho Last Stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737423,5.638648,-0.2965332,Omanjor New Station,,,,,yes,,,,bus_stop,,Omanjor New Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737424,5.6377546,-0.2959906,School Junction (Omanjor),,,,,yes,,,,bus_stop,,School Junction (Omanjor),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737425,5.6368643,-0.2938327,Transformer (Omanjor),,,,,yes,,,,bus_stop,,Transformer (Omanjor),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737426,5.6363293,-0.2925899,Old Station,,,,,yes,,,,bus_stop,,Old Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737427,5.635951599999999,-0.2906157,Junction,,,,,yes,,,,bus_stop,,Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737428,5.633397899999999,-0.28390139999999997,Mensah Addo,,,,,yes,,,,bus_stop,,Mensah Addo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737429,5.630802399999999,-0.2853544,Mambo,,,,,yes,,,,bus_stop,,Mambo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737430,5.6252859,-0.284532,Ga Central Assembly,,,,,yes,,,,bus_stop,,Ga Central Assembly,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737431,5.6248397,-0.2834354,Sowutuom,,,,,yes,,,,bus_stop,,Sowutuom,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737432,5.6228929,-0.2788759,Vulcanizer,,,,,yes,,,,bus_stop,,Vulcanizer,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737433,5.620557499999999,-0.2769,Market,,,,,yes,,,,bus_stop,,Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737434,5.6165981,-0.2761418,Chop Bar,,,,,yes,,,,bus_stop,,Chop Bar,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041737435,5.6139643,-0.2728334,Toilets,,,,,yes,,,,bus_stop,,Toilets,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783463,5.6091429,-0.26090759999999996,Borlaso,,,,,yes,,,,bus_stop,,Borlaso,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783464,5.6314315,-0.2691131,Israel Station,,,,,yes,,,,bus_stop,,Israel Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783465,5.6311640999999995,-0.27480509999999997,Kyeiwaa Junction,,,,,yes,,,,bus_stop,,Kyeiwaa Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783466,5.631139699999999,-0.2790803,Lomnava Junction,,,,,yes,,,,bus_stop,,Lomnava Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783467,5.6310791,-0.2851109,Mambo,,,,,yes,,,,bus_stop,,Mambo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783468,5.6333345,-0.2840878,Mensah Addo,,,,,yes,,,,bus_stop,,Mensah Addo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783469,5.6344043,-0.2891894,Presby,,,,,yes,,,,bus_stop,,Presby,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783470,5.6367199,-0.2935256,School Junction,,,,,yes,,,,bus_stop,,School Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783471,5.6388414,-0.2970056,Omanjor Main station,,,,,yes,,,,bus_stop,,Omanjor Main station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783472,5.6402947,-0.2980681,Washing Base,,,,,yes,,,,bus_stop,,Washing Base,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783473,5.6454289,-0.2980604,Dwenewoho Station,,,,,yes,,,,bus_stop,,Dwenewoho Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5041783474,5.6477198,-0.298025,Omanjor,,,,,yes,,,,bus_stop,,Omanjor,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043051318,5.6236299999999995,-0.279609,Printing press,,,,,yes,,,,bus_stop,,Printing press,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043051319,5.61532,-0.2759022,Dega,,,,,yes,,,,bus_stop,,Dega,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043051320,5.6137033999999995,-0.27558879999999997,Rescue point,,,,,yes,,,,bus_stop,,Rescue point,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043094921,5.612736,-0.27542269999999996,Africa,,,,,yes,,,,bus_stop,,Africa,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043094922,5.6082358,-0.2745991,Auntie Aku,,,,,yes,,,,bus_stop,,Auntie Aku,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043094923,5.6069955,-0.27435139999999997,Assiamah,,,,,yes,,,,bus_stop,,Assiamah,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043094924,5.592701099999999,-0.2684291,Kwashieman Junction,,,,,yes,,,,bus_stop,,Kwashieman Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131237,5.5926,-0.26819699999999996,Kwashieman,,,,,yes,,,,bus_stop,,Kwashieman,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131238,5.6003962,-0.27332049999999997,Family Friend,,,,,yes,,,,bus_stop,,Family Friend,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131239,5.6030183,-0.27487829999999996,Drug store,,,,,yes,,,,bus_stop,,Drug store,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131240,5.607149,-0.2744823,Assiamah,,,,,yes,,,,bus_stop,,Assiamah,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131241,5.6080996,-0.2746799,Auntie Aku,,,,,yes,,,,bus_stop,,Auntie Aku,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131242,5.6101006,-0.2750455,Polo,,,,,yes,,,,bus_stop,,Polo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131243,5.6128149,-0.2755447,Africa,,,,,yes,,,,bus_stop,,Africa,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131244,5.6138718999999995,-0.275703,Rescue point,,,,,yes,,,,bus_stop,,Rescue point,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131245,5.6151532,-0.2759926,Dega,,,,,yes,,,,bus_stop,,Dega,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043131246,5.6227111,-0.2788002,Pentecost,,,,,yes,,,,bus_stop,,Pentecost,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043181875,5.612743,-0.2848727,Antie-Eku,,,,,yes,,,,bus_stop,,Antie-Eku,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043308478,5.5542539,-0.2147169,First Gate,,,,,yes,,,,bus_stop,,First Gate,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043308479,5.5811142,-0.2635662,Water,,,,,yes,,,,bus_stop,,Water,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043308480,5.5843584,-0.2646775,Odorkor,,,,,yes,,,,bus_stop,,Odorkor,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043308481,5.5912279,-0.2679622,Kwashieman Junction,,,,,yes,,,,bus_stop,,Kwashieman Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353510,5.5911858,-0.2678831,Kwashieman Junction,,,,,yes,,,,bus_stop,,Kwashieman Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353511,5.586798099999999,-0.26536,School junction,,,,,yes,,,,bus_stop,,School junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353512,5.585056499999999,-0.2647836,Off town junction,,,,,yes,,,,bus_stop,,Off town junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353513,5.5807036,-0.2624177,Odorkor,,,,,yes,,,,bus_stop,,Odorkor,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353514,5.5798092,-0.2597268,Waterworks junction,,,,,yes,,,,bus_stop,,Waterworks junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353515,5.5784262,-0.2574568,Glory Land junction,,,,,yes,,,,bus_stop,,Glory Land junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353516,5.5770094,-0.2550811,Darkuman junction,,,,,yes,,,,bus_stop,,Darkuman junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353517,5.573385399999999,-0.2490946,Goil,,,,,yes,,,,bus_stop,,Goil,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353518,5.5711838,-0.2454645,Accra Academy,,,,,yes,,,,bus_stop,,Accra Academy,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043353519,5.5541472999999995,-0.21428709999999998,Graphic junction,,,,,yes,,,,bus_stop,,Graphic junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043423430,5.592172199999999,-0.2685937,Kwashieman,,,,,yes,,,,bus_stop,,Kwashieman,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043423431,5.5977923999999994,-0.27816789999999997,A Lang,,,,,yes,,,,bus_stop,,A Lang,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043483177,5.608264699999999,-0.24254009999999998,Bambolino,,,,,yes,,,,bus_stop,,Bambolino,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043507713,5.6067819,-0.2480829,Abeka Lapaz,,,,,yes,,,,bus_stop,,Abeka Lapaz,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043547846,5.5266297,-0.24591359999999998,Lantemaamill,,,,,yes,,,,bus_stop,,Lantemaamill,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043547847,5.5287802,-0.24237039999999999,Extra O,,,,,yes,,,,bus_stop,,Extra O,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043547848,5.5361619,-0.24134919999999999,Liju,,,,,yes,,,,bus_stop,,Liju,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043547849,5.5262464,-0.2504633,Chokor/ Chemuna,,,,,yes,,,,bus_stop,,Chokor/ Chemuna,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043547850,5.526375499999999,-0.2489701,Bridge,,,,,yes,,,,bus_stop,,Bridge,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043599036,5.5848186,-0.20822079999999998,Lapaz Station,,,,,yes,,,,bus_stop,,Lapaz Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043599037,5.597407899999999,-0.1988839,Kotobabi Down,,,,,yes,,,,bus_stop,,Kotobabi Down,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043729312,5.59762,-0.2113101,Ridge,,,,,yes,,,,bus_stop,,Ridge,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043794574,5.59301,-0.2059211,Prempeh,,,,,yes,,,,bus_stop,,Prempeh,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043794575,5.597953599999999,-0.1926935,Accra Girls,,,,,yes,,,,bus_stop,,Accra Girls,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5043794576,5.5921099,-0.18359209999999998,37 Military Hospital,,,,,yes,,,,bus_stop,,37 Military Hospital,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045130246,5.5700571,-0.222249,Fan milk,,,,,yes,,,,bus_stop,,Fan milk,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045130247,5.5665793,-0.2356043,Kaneshie Market bus stop,,,,,yes,,,,bus_stop,,Kaneshie Market bus stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045157926,5.5676914,-0.22880109999999998,School Junction,,,,,yes,,,,bus_stop,,School Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045157927,5.566357,-0.2254852,Transport,,,,,yes,,,,bus_stop,,Transport,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045157928,5.5662445,-0.22460039999999998,Times,,,,,yes,,,,bus_stop,,Times,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045200685,5.5716626,-0.2359657,Cocoa Clinic,,,,,yes,,,,bus_stop,,Cocoa Clinic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045200686,5.5837975,-0.23639169999999998,Good Shepherd (Orgle Street),,,,,yes,,,,bus_stop,,Good Shepherd (Orgle Street),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045217690,5.5838794,-0.2363187,Good Shepherd,,,,,yes,,,,bus_stop,,Good Shepherd,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045239822,5.536260599999999,-0.2543862,Bank,,,,,yes,,,,bus_stop,,Bank,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045239823,5.5383283,-0.2450368,Clinic,,,,,yes,,,,bus_stop,,Clinic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045239824,5.539750499999999,-0.24293569999999998,Downright,,,,,yes,,,,bus_stop,,Downright,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045239825,5.5405318999999995,-0.2395878,Summerhut,,,,,yes,,,,bus_stop,,Summerhut,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045251535,5.5611945,-0.23858929999999998,Asoredan ho,,,,,yes,,,,bus_stop,,Asoredan ho,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045251536,5.540379499999999,-0.2400466,Summerhut,,,,,yes,,,,bus_stop,,Summerhut,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045251537,5.537941399999999,-0.24526599999999998,Clinic,,,,,yes,,,,bus_stop,,Clinic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045325132,5.573568,-0.2380526,Cottage,,,,,yes,,,,bus_stop,,Cottage,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353349,5.5452373999999995,-0.25240399999999996,Appiah Danquah/Soko,,,,,yes,,,,bus_stop,,Appiah Danquah/Soko,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353350,5.5452372,-0.25168799999999997,Masalaachi,,,,,yes,,,,bus_stop,,Masalaachi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353351,5.545253199999999,-0.25020339999999996,Second,,,,,yes,,,,bus_stop,,Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353352,5.5452074,-0.24890859999999998,Soko Junction,,,,,yes,,,,bus_stop,,Soko Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353353,5.5439896,-0.24889409999999998,Container,,,,,yes,,,,bus_stop,,Container,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353354,5.542760899999999,-0.24847149999999998,Curve,,,,,yes,,,,bus_stop,,Curve,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353355,5.5427919,-0.2475634,Bridge,,,,,yes,,,,bus_stop,,Bridge,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353356,5.5428374,-0.24703419999999998,Toilets,,,,,yes,,,,bus_stop,,Toilets,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353357,5.5429552,-0.2467559,Adonteng,,,,,yes,,,,bus_stop,,Adonteng,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353358,5.5444578,-0.24671359999999998,Pentecost,,,,,yes,,,,bus_stop,,Pentecost,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353359,5.546782599999999,-0.24461719999999998,School Junction,,,,,yes,,,,bus_stop,,School Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353360,5.5467781,-0.2439343,Video City,,,,,yes,,,,bus_stop,,Video City,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353361,5.547932299999999,-0.2438196,Lotto Kiosk,,,,,yes,,,,bus_stop,,Lotto Kiosk,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353362,5.5489919,-0.24383819999999998,Transformer,,,,,yes,,,,bus_stop,,Transformer,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353363,5.5505008,-0.24385939999999998,Printing Press,,,,,yes,,,,bus_stop,,Printing Press,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045353364,5.5531498,-0.24386229999999998,First Junction,,,,,yes,,,,bus_stop,,First Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045403675,5.5475191,-0.2437771,Lotto Kiosk,,,,,yes,,,,bus_stop,,Lotto Kiosk,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045403676,5.546722,-0.24543269999999998,School Junction,,,,,yes,,,,bus_stop,,School Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5045403677,5.544259299999999,-0.2466803,Pentecost,,,,,,,,,bus_stop,,Pentecost,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
